job_name,param_index,param_name,param_key,mean,std,first_half_mean,second_half_mean,split_half_abs_mean_shift_sigma
cont3_cold,30,R_sersic_lens_light5,30:R_sersic_lens_light5,6.048161986433382,0.015846649029599657,6.040041889407044,6.056282083459633,1.0248345893968007
cont3_cold,31,ratio12_lens_light6,31:ratio12_lens_light6,1.367967994806446,0.07942983539332717,1.3418086405188228,1.3941273490940462,0.6586782953217607
cont3_cold,32,ratio13_lens_light6,32:ratio13_lens_light6,18.296957671332642,0.1844242453846593,18.18831284822522,18.405602494440444,1.1782054239172222
cont3_cold,33,w_c1_lens_light6,33:w_c1_lens_light6,0.10523434293150848,0.0360819064335771,0.13016267111993138,0.08030601474308856,1.381763362954277
cont3_cold,34,w_t1_lens_light6,34:w_t1_lens_light6,0.9231701198739043,0.05250181861365482,0.891525992513906,0.9548142472339227,1.2054488090123248
cont3_cold,35,e11_lens_light6,35:e11_lens_light6,-0.2664016215693848,0.03730159448960932,-0.2853089882933836,-0.24749425484539161,1.0137564885466714
cont3_cold,36,e21_lens_light6,36:e21_lens_light6,0.14877623866702758,0.04765152591768162,0.1309413709053763,0.16661110642868188,0.7485538990750635
cont3_cold,37,w_c2_lens_light6,37:w_c2_lens_light6,0.06275581849169022,0.013377505561780188,0.06457743716155945,0.06093419982182102,0.2723405587567005
cont3_cold,38,w_t2_lens_light6,38:w_t2_lens_light6,6.575860997309464,0.3013387017433483,6.781959667192125,6.369762327426975,1.3678871561438293
cont3_cold,39,e12_lens_light6,39:e12_lens_light6,-0.0008092406147783887,0.03416061023809281,0.015669060836200406,-0.017287542065757146,0.964754513203707
cont3_cold,40,e22_lens_light6,40:e22_lens_light6,0.06654248175324942,0.028794615474426747,0.05865899410054823,0.07442596940595372,0.5475667948704157
cont3_cold,41,w_c3_lens_light6,41:w_c3_lens_light6,2.1473590722453064,0.04228607664103435,2.152388696491338,2.142329447999227,0.23788559476126858
cont3_cold,42,w_t3_lens_light6,42:w_t3_lens_light6,3.4046768231005524,0.06292977326745612,3.385370732417844,3.423982913783197,0.613575726717382
cont3_cold,43,e13_lens_light6,43:e13_lens_light6,-0.4077086087252436,0.018154778649891994,-0.41280316529776023,-0.4026140521527213,0.5612358784962842
cont3_cold,44,e23_lens_light6,44:e23_lens_light6,-0.40463409487828833,0.048165844289359286,-0.39126824258123005,-0.4179999471753454,0.554992962086743
cont3_cold,45,ra_image,45:ra_image,0.5888031125451816,0.003624311594300005,0.5887094579998583,0.5888967670905099,0.05168128780496357
cont3_cold,46,ra_image,46:ra_image,-1.5947611552014769,0.0021905748547432886,-1.5953311644072616,-1.5941911459956928,0.5204197467070957
cont3_cold,47,ra_image,47:ra_image,-0.8047794226846529,0.0032869320812008752,-0.8054748221937648,-0.804084023175554,0.42312983153562844
cont3_cold,48,ra_image,48:ra_image,0.714206187295527,0.006265644322996827,0.7159154622844395,0.7124969123066283,0.5456023037756053
cont3_cold,49,dec_image,49:dec_image,0.7094823856462801,0.012459074619558835,0.7146128874707535,0.7043518838217846,0.8235767070563244
cont3_cold,50,dec_image,50:dec_image,0.3179779745685138,0.005568040246879545,0.32093262650547194,0.3150233226315591,1.0612897196932582
cont3_cold,51,dec_image,51:dec_image,-1.3740703416483293,0.005806831166799454,-1.3707094158495925,-1.3774312674470863,1.157576551350146
cont3_cold,52,dec_image,52:dec_image,-1.400701314709183,0.0054775275589183815,-1.3985006599560246,-1.4029019694623155,0.8035211978662322
