model_id,object_id,object_redshift,path_index,ray_x_model_arcsec,ray_y_model_arcsec,object_x_model_arcsec,object_y_model_arcsec,ray_object_separation_arcsec,published_lens_center_log10_flexion_auger,published_flexion_path_rescaling
0408_run907_0_1_0_1_0_1_1_0,489522199,0.3973,3,0.10463143408481,1.38748308853893,-17.876021319495646,105.37013683615176,105.52580799899512,-6.5,-6.483142942920139
0408_run907_0_1_0_1_0_1_1_0,488072604,0.7729,0,1.500677683726399,-1.342337613801927,-36.41242364628564,-73.00626316384448,81.07478940892663,-6.5,-6.493184661590869
0408_run907_0_1_0_1_0_1_1_0,488072604,0.7729,1,-1.2821550345729447,-0.09070699844449061,-36.41242364628564,-73.00626316384448,80.93709967401035,-6.5,-6.490970086839926
0408_run907_0_1_0_1_0_1_1_0,488072604,0.7729,2,-1.38630130126203,-0.9388132901857983,-36.41242364628564,-73.00626316384448,80.1283132096319,-6.5,-6.477885175142091
0408_run907_0_1_0_1_0_1_1_0,488072604,0.7729,3,0.13744165024181168,0.6982166108914608,-36.41242364628564,-73.00626316384448,82.26933202633143,-6.5,-6.51224108717224
0408_run907_0_1_0_1_0_1_1_0,489521528,0.24688,0,1.94441145781747,-1.57212128223767,-4.143938854254898,125.73173683615853,127.4493636757409,-6.52,-6.535935824122377
0408_run907_0_1_0_1_0_1_1_0,489521528,0.24688,1,-1.81434186620461,0.272553294046736,-4.143938854254898,125.73173683615853,125.48081031448605,-6.52,-6.5156547533805735
0408_run907_0_1_0_1_0_1_1_0,489521528,0.24688,2,-1.93017673616382,-0.945773758341637,-4.143938854254898,125.73173683615853,126.69685249892831,-6.52,-6.528220287491856
0408_run907_0_1_0_1_0_1_1_0,489521528,0.24688,3,0.10463143408481,1.38748308853893,-4.143938854254898,125.73173683615853,124.4168147379902,-6.52,-6.504560045301203
0408_run907_0_1_0_1_0_1_1_0,488069699,0.9256,0,1.2278381594605863,-1.598088033514426,14.50912466121825,47.35613683615459,50.72384748549632,-6.52,-6.549191534705652
0408_run907_0_1_0_1_0_1_1_0,488069699,0.9256,1,-0.8680532305401035,-0.6572922369286157,14.50912466121825,47.35613683615459,50.41574130438601,-6.52,-6.54125344261975
0408_run907_0_1_0_1_0_1_1_0,488069699,0.9256,2,-0.9466214472400433,-1.2933450411690637,14.50912466121825,47.35613683615459,51.04558917968492,-6.52,-6.557429633244785
0408_run907_0_1_0_1_0_1_1_0,488069699,0.9256,3,0.20040530335511725,-0.06541267754634313,14.50912466121825,47.35613683615459,49.53324951931254,-6.52,-6.518245430068196
0408_run907_0_1_0_1_0_1_1_0,488070602,0.26729,0,1.9444114578174698,-1.57212128223767,-126.43668129061315,-32.21826316384106,131.9882229121542,-6.56,-6.575772770510603
0408_run907_0_1_0_1_0_1_1_0,488070602,0.26729,1,-1.81434186620461,0.272553294046736,-126.43668129061315,-32.21826316384106,128.7881230460039,-6.56,-6.543794667366197
0408_run907_0_1_0_1_0_1_1_0,488070602,0.26729,2,-1.93017673616382,-0.945773758341637,-126.43668129061315,-32.21826316384106,128.373822370389,-6.56,-6.539596643759456
0408_run907_0_1_0_1_0_1_1_0,488070602,0.26729,3,0.10463143408481,1.38748308853893,-126.43668129061315,-32.21826316384106,130.92765180537364,-6.56,-6.565261362368716
0408_run907_0_1_0_1_0_1_1_0,489523576,0.94745,0,1.1961549066005501,-1.6277868289459756,-85.56284299821334,65.48933683616004,109.6897078422795,-6.57,-6.592641356680642
0408_run907_0_1_0_1_0_1_1_0,489523576,0.94745,1,-0.8199660180943452,-0.7230864558049385,-85.56284299821334,65.48933683616004,107.54273660764787,-6.57,-6.566886968375853
0408_run907_0_1_0_1_0_1_1_0,489523576,0.94745,2,-0.8955640059476636,-1.3345147329266658,-85.56284299821334,65.48933683616004,107.86090705386027,-6.57,-6.570735921919233
0408_run907_0_1_0_1_0_1_1_0,489523576,0.94745,3,0.20771690290415099,-0.15408846563829715,-85.56284299821334,65.48933683616004,108.00763043000231,-6.57,-6.572507032147152
